LON,LAT,FID,TRUESKILL_MEAN,TRUESKILL_STD,DATE
-99.83108654,42.74970117,220,0.652864719,0.141137884,08/12/2023 00:00
108.1060341,29.99682096,2425,0.067074916,0.640366884,08/12/2023 00:00
77.39321471,20.11901703,3371,0.332795821,0.359019527,03/05/2021 00:00
105.7503695,30.41417799,6486,0.663455081,0.574149219,16/03/2012 00:00
128.4505639,51.52124515,11177,0.364360311,0.541501695,07/02/2023 00:00
100.2986547,15.8915429,7185,0.240679492,0.507238232,08/12/2023 00:00
105.343278,29.01666017,10694,0.351933456,0.499998966,08/12/2023 00:00
39.13180174,45.97668063,3311,0.383429792,0.115182537,10/01/2018 00:00
-51.6676922,-21.15872383,1271,0.957645213,0.122663889,20/09/2021 00:00
-73.28298866,-40.50575839,3110,0.482474842,0.125935241,13/04/2024 00:00
74.63475375,43.07375551,10401,0.430744605,0.39415488,11/10/2022 00:00
81.79844534,25.06519993,5237,0.212994315,0.348027154,17/11/2023 00:00
127.0921813,54.87725751,10201,0.956578405,0.497408284,20/09/2020 00:00
1.428707984,43.53141929,3191,0.42133142,0.070638215,20/11/2022 00:00
1.441700394,44.87719875,1109,0.336271391,0.173638714,30/08/2021 00:00
88.04723746,24.13887704,3485,0.29514074,0.280165947,17/12/2022 00:00
65.06571761,32.29920407,4453,0.55055085,0.111976288,14/01/2024 00:00
-76.77320281,6.379790045,874,0.95377735,0.203863817,25/10/2019 00:00
-112.1458149,43.37426386,1847,0.178187771,0.355436845,08/12/2023 00:00
35.91302121,14.97201688,5368,0.687223149,0.131272691,03/05/2022 00:00
-100.5802842,17.36409576,2706,0.731624555,0.10631789,07/06/2021 00:00
61.7388864,57.58078664,1761,0.602164868,0.135063867,13/09/2023 00:00
8.450650804,49.32328506,6904,0.235294344,0.669881955,05/04/2023 00:00
-55.76796934,-6.346050957,4841,0.771164755,0.299750942,29/08/2022 00:00
18.68346289,52.1313642,5434,0.443166249,0.146279568,14/08/2020 00:00
102.2431194,23.44946689,4651,0.614472448,0.37355244,22/01/2020 00:00
88.40184638,29.16464551,8397,0.570437629,0.333288798,18/01/2023 00:00
36.15847077,39.33455764,639,0.512366774,0.093294642,11/11/2018 00:00
114.8078694,-1.63843282,11203,0.408102572,0.366948455,25/07/2023 00:00
116.0446236,28.9730886,10431,0.260060465,0.4592694,08/12/2023 00:00
89.5008173,21.84544531,8649,0.553872593,0.401050701,16/12/2022 00:00
79.7173528,11.33821954,9131,0.261511115,0.473559504,16/08/2023 00:00
98.92851438,3.479008386,8465,0.294203124,0.63554151,08/12/2023 00:00
-69.68869424,6.804488256,1611,0.556228931,0.651041898,10/04/2024 00:00
29.31458371,45.44228042,2061,0.379685516,0.132556557,06/06/2015 00:00
51.27800071,53.38575504,6716,0.576147411,0.083594453,06/09/2021 00:00
-14.34949738,13.32442244,1198,0.597259283,0.073633109,23/04/2023 00:00
-51.21018543,-24.79405132,7342,0.520308802,0.336947975,11/03/2012 00:00
-70.56284265,-33.91828255,3129,0.827384917,0.399146153,17/10/2023 00:00
-41.98434962,-22.32947702,6927,0.345120215,0.166656236,08/12/2023 00:00
24.17343449,54.80998581,7013,0.577947317,0.090609903,17/08/2022 00:00
-16.03493246,12.34992036,6055,0.541097764,0.086689191,08/04/2023 00:00
19.90130472,40.81548315,1432,0.331725327,0.14555893,30/04/2023 00:00
8.065652439,50.00823902,3248,0.27492491,0.306762232,28/09/2023 00:00
80.55801601,27.2739894,6694,0.34541251,0.274656221,16/04/2022 00:00
-91.14600418,42.96247203,4247,0.640249984,0.090380851,08/12/2023 00:00
-98.57086754,21.6780616,2337,0.530773813,0.154400809,15/01/2023 00:00
45.12324114,57.18224847,2143,0.306714126,0.160236479,05/09/2015 00:00
75.39613951,23.87762982,1160,0.23009707,0.436620711,12/05/2023 00:00
-11.84797173,13.35290905,7501,0.550901057,0.413071646,27/01/2023 00:00
-10.37643782,6.156493788,8006,0.554229949,0.39703612,22/12/2021 00:00
-78.43448614,38.73337843,1063,0.49434344,0.063615522,08/12/2023 00:00
115.5596383,25.66831638,9289,0.497724942,0.336790882,26/02/2023 00:00
125.2188397,49.5853091,11378,0.584532383,0.522093879,13/06/2020 00:00
7.766862994,48.4711224,4992,0.38257967,0.128847659,06/03/2023 00:00
25.55530045,-0.20684584,3081,0.953478246,0.109491751,22/01/2022 00:00
-70.25963333,-4.434734205,5301,0.964974981,0.218307251,23/08/2023 00:00
-57.30517951,-15.38353028,5806,0.958328459,0.20540946,12/09/2023 00:00
18.16314327,45.07902755,3580,0.501209232,0.130342531,04/06/2019 00:00
9.542963919,49.76734485,4514,0.298128328,0.250913112,04/01/2022 00:00
118.3068612,26.99750239,4725,0.347408748,0.421524125,08/12/2023 00:00
77.53906547,18.71380053,5532,0.230404891,0.46244187,27/04/2024 00:00
90.58291625,24.10667918,10886,0.493184453,0.524791314,11/04/2023 00:00
117.0206875,55.70636693,6155,0.964994945,0.725834833,18/09/2016 00:00
-67.91974579,47.15095091,3176,0.246106873,0.254496869,08/12/2023 00:00
113.6384861,23.62509015,480,0.198325896,0.783206767,08/12/2023 00:00
96.38342797,70.84229402,10293,0.962832569,0.575479058,08/09/2018 00:00
116.1027181,24.19212362,7083,0.331829215,0.472518666,08/12/2023 00:00
90.05480164,52.61808274,2120,0.66622036,0.442869365,10/07/2023 00:00
102.0148915,20.05406267,10075,0.738148964,0.570098465,08/02/2017 00:00
104.9254221,29.19795537,5000,0.368091465,0.45416777,08/12/2023 00:00
77.85781927,51.37801981,6344,0.722794614,0.4973651,14/04/2022 00:00
71.24780492,71.50104143,8543,0.956145494,0.46957514,14/08/2019 00:00
6.371282417,13.44918798,6166,0.307721789,0.58472254,19/12/2022 00:00
-49.20588988,-14.84620226,4198,0.551912107,0.167516301,24/03/2021 00:00
104.0154698,30.4257514,3890,0.307873672,0.472947046,08/12/2023 00:00
-71.04481655,-6.893095248,4753,0.95103949,0.468896475,29/07/2023 00:00
24.96669986,48.99039449,2730,0.607165062,0.10892802,18/03/2020 00:00
90.2373038,22.23989314,5670,0.594550599,0.383883991,23/01/2023 00:00
74.45123003,17.98457598,4749,0.270947556,0.447293743,08/12/2023 00:00
31.62372165,52.5064531,7655,0.681916741,0.141842929,24/08/2022 00:00
-91.45513567,14.27997716,3188,0.508426454,0.05530118,22/09/2021 00:00
126.7203635,37.84859072,2998,0.297602362,0.463849632,08/12/2023 00:00
-84.57706484,36.86570093,4867,0.688092253,0.132439255,08/12/2023 00:00
50.7586778,29.50345074,2725,0.480499322,0.084537159,05/11/2020 00:00
-75.30525256,-3.028697701,5535,0.826242116,0.635257372,27/04/2013 00:00
49.70637084,37.08928583,7863,0.511872282,0.405476118,08/12/2023 00:00
113.8507059,28.34294163,7666,0.326886515,0.463276769,08/12/2023 00:00
-41.16314052,-16.39847618,8285,0.420154946,0.470833505,24/05/2021 00:00
75.29610281,15.94039762,9032,0.207152068,0.601977187,14/05/2023 00:00
89.67137976,23.06006885,4195,0.428722147,0.345747603,02/12/2021 00:00
-73.18074806,-11.83840009,10826,0.960437676,0.813370234,01/08/2017 00:00
88.27920464,21.7814072,8845,0.363029319,0.478188827,14/11/2022 00:00
23.34850881,45.13130449,6264,0.430395581,0.184324554,21/05/2015 00:00
-47.53623887,-1.623517567,3076,0.708491174,0.163581063,29/10/2022 00:00
-99.41627943,37.88561004,1620,0.382279313,0.174076684,21/11/2022 00:00
-97.23266348,38.88239208,3689,0.436360705,0.085324398,16/10/2023 00:00
25.34024289,-6.21898558,615,0.954503345,0.191674062,16/06/2021 00:00
-91.19745932,30.43028085,4762,0.147520529,0.566558029,29/09/2020 00:00
15.56983224,60.45624926,9381,0.236066645,0.719865394,10/11/2022 00:00
110.884504,23.29873522,2511,0.480873665,0.428104313,16/04/2023 00:00
96.4894668,18.62342298,7416,0.261454728,0.430777804,02/02/2021 00:00
101.4776538,-0.645098852,2332,0.515316248,0.376908616,18/10/2011 00:00
95.60938351,17.86741659,1238,0.483471791,0.31671313,04/12/2022 00:00
-63.07326036,5.099017332,6923,0.734087841,0.135164853,23/03/2023 00:00
18.55047647,4.330784246,3541,0.304386212,0.200002436,02/04/2023 00:00
41.51208116,38.86279391,2696,0.280423929,0.15254988,04/07/2011 00:00
124.1552133,50.36282106,9871,0.409510532,0.375437702,05/05/2023 00:00
95.0558058,17.38809329,8589,0.216314546,0.553883266,08/12/2023 00:00
69.3463793,37.14721717,2097,0.439787698,0.36724277,07/11/2023 00:00
119.829245,28.44473647,201,0.297539287,0.553142072,08/12/2023 00:00
-47.10263957,-18.30534967,3474,0.515552098,0.129249849,28/09/2023 00:00
81.82203641,20.92160078,6153,0.523103212,0.391588839,08/12/2023 00:00
75.50486488,42.83602942,8506,0.951061923,0.514731899,16/06/2023 00:00
120.0435242,-2.827771877,9278,0.672647535,0.495499048,14/11/2023 00:00
5.264171083,5.92025077,4334,0.832983349,0.078265801,19/12/2022 00:00
61.43060594,60.12546743,2029,0.955487835,0.18022763,18/09/2023 00:00
11.3315045,63.45637669,513,0.431672446,0.090356965,15/10/2019 00:00
-106.7633216,52.7113059,4533,0.572615211,0.10967545,16/04/2019 00:00
8.377317956,49.63782632,11009,0.245285908,0.652020527,10/02/2023 00:00
-71.21045743,4.861313201,4115,0.954706544,0.095837929,01/02/2023 00:00
111.9563762,0.594867701,8439,0.552463974,0.486344418,19/05/2015 00:00
81.46341422,17.83173203,4662,0.433845997,0.402873648,26/02/2024 00:00
102.6041431,48.42822168,10338,0.96753697,0.47753354,28/03/2020 00:00
162.0230139,-10.53903081,9636,0.677371586,0.362628191,22/10/2021 00:00
-42.90251925,-20.38597117,482,0.383477055,0.127196575,08/12/2023 00:00
30.11001632,69.6890929,5428,0.684048475,0.106038184,08/03/2023 00:00
-97.97369952,50.03687338,774,0.303302542,0.204691434,22/07/2016 00:00
-74.60074224,-5.823323043,2199,0.565709371,0.100379355,13/01/2024 00:00
68.86116598,54.64156347,55,0.659989909,0.153499332,20/05/2023 00:00
89.28516597,26.00086557,2710,0.282382156,0.493958747,08/12/2023 00:00
-63.54384881,-16.19913725,11327,0.960842455,0.612503328,17/08/2019 00:00
-96.97455046,31.29868421,1136,0.40998547,0.094471287,23/11/2021 00:00
10.405165,10.43509127,1183,0.569183091,0.102510835,19/02/2022 00:00
41.99415261,59.59627061,5457,0.789651453,0.584315325,15/09/2023 00:00
21.06906192,67.49441978,3641,0.827125163,0.182247442,30/07/2022 00:00
-79.53207715,0.206481921,4465,0.640476344,0.106441139,06/09/2019 00:00
49.45809323,-16.67791509,739,0.965353607,0.262261114,05/05/2016 00:00
15.22102946,7.245643664,1615,0.958574772,0.194093819,01/01/2023 00:00
101.7978204,36.62658142,10699,0.001070304,0.513167143,08/12/2023 00:00
-47.77948634,-23.04001627,10257,0.479139493,0.403371283,20/03/2023 00:00
106.836866,38.99025538,10288,0.192038976,0.50498568,08/12/2023 00:00
92.8827456,24.75992416,10026,0.039231992,0.390360969,19/02/2024 00:00
69.09149903,40.39622639,7981,0.383381696,0.11942792,08/12/2023 00:00
27.0152553,48.13522309,1195,0.466605231,0.085541413,07/09/2021 00:00
20.04565893,-28.45330741,1363,0.34412457,0.158695166,04/05/2024 00:00
-9.569410703,6.480492129,6710,0.952415331,0.156133918,18/12/2023 00:00
-79.97702472,-1.981443162,572,0.33422987,0.105485792,08/12/2023 00:00
51.32651581,49.98024195,6239,0.96265736,0.089614232,26/03/2023 00:00
5.911746551,53.09629259,6582,0.25471989,0.203830851,02/09/2023 00:00
87.51170402,54.47353509,3616,0.743029333,0.465265587,24/05/2022 00:00
-96.82253187,52.15910377,2291,0.700448171,0.15802638,09/05/2022 00:00
-39.04507658,-14.8244498,79,0.585845107,0.133767567,08/12/2023 00:00
23.94719505,54.85903549,1639,0.218083545,0.310983325,11/09/2020 00:00
10.114136,8.48453028,1231,0.696182455,0.117020341,15/02/2021 00:00
10.57425528,5.536862882,2212,0.690817286,0.114125842,05/04/2021 00:00
33.79236658,18.33363163,7282,0.533571988,0.105587714,25/01/2023 00:00
68.03499607,26.97723792,1332,0.36806587,0.144774785,08/12/2023 00:00
48.42503967,32.11142756,940,0.492598721,0.099349469,05/11/2020 00:00
-78.96664407,1.072782197,131,0.565899764,0.095970705,28/10/2020 00:00
87.24147787,26.46812486,10837,0.195857338,0.629540831,11/12/2022 00:00
80.87620366,17.66411975,6730,0.272196774,0.561412311,08/12/2023 00:00
113.918512,33.60022346,62,0.346391383,0.425678599,08/12/2023 00:00
115.5325886,22.86342303,9587,0.253852991,0.610970336,08/12/2023 00:00
89.86396352,26.71407392,7559,0.588485441,0.415181765,14/01/2024 00:00
99.48333549,19.62033274,9581,0.329595338,0.274803601,11/12/2023 00:00
-92.15426939,34.68489134,857,0.48112563,0.102248545,26/01/2023 00:00
101.25004,21.92274123,6311,0.291689945,0.505025123,08/12/2023 00:00
15.29152726,10.3542081,7523,0.631872259,0.128123589,10/11/2022 00:00
69.33012483,37.48663713,4440,0.470513554,0.091828338,06/08/2023 00:00
-74.36223972,-6.849695037,2454,0.958657377,0.343392483,28/09/2023 00:00
-91.82137867,18.37867214,2141,0.963654677,0.115567208,28/12/2019 00:00
87.14738291,23.56888339,7690,0.375876371,0.330616045,17/12/2023 00:00
5.845142895,52.58127572,6265,0.25404668,0.263381947,02/09/2023 00:00
13.02160399,48.71672941,1779,0.318485761,0.219349521,04/01/2022 00:00
10.12488831,6.819543465,2854,0.780184972,0.0729581,08/04/2019 00:00
-65.90567943,-1.68387145,2907,0.957091481,0.390911141,29/08/2010 00:00
-84.75739259,42.75993126,4188,0.356478698,0.199281917,08/12/2023 00:00
-39.58594255,-12.56606421,7390,0.538223285,0.427769264,27/04/2012 00:00
-76.69535996,45.70333914,10253,0.703488567,0.527073067,08/12/2023 00:00
73.34774759,19.33248042,2177,0.518160874,0.370077225,19/01/2024 00:00
125.8383849,40.8769844,3319,0.605174036,0.404643956,04/03/2019 00:00
21.03529451,52.24015438,1873,0.138308808,0.458932277,29/03/2023 00:00
10.69825406,43.67411676,1970,0.23732099,0.221980745,04/01/2023 00:00
108.79625,27.76602023,6142,0.28423839,0.313175716,08/12/2023 00:00
31.74125759,5.841775868,1596,0.966072641,0.056119857,26/03/2020 00:00
73.1273179,19.6326528,11358,0.239306996,0.784458331,08/12/2023 00:00
-97.91362128,30.3802784,6991,0.313120317,0.625961887,28/09/2022 00:00
75.12474834,53.65324604,11068,0.495288118,0.450393834,19/04/2023 00:00
95.01813882,16.51922962,556,0.393416688,0.471503092,08/12/2023 00:00
63.27745136,45.59474574,4551,0.473710061,0.090092094,27/06/2023 00:00
30.1275934,51.20226992,6563,0.654070695,0.110737317,26/05/2018 00:00
53.29104177,68.05519565,2010,0.954135664,0.114088774,08/10/2023 00:00
20.85871094,-7.453095618,3781,0.734753485,0.175272983,14/05/2023 00:00
6.681155498,6.451245329,1604,0.569166622,0.116474528,03/01/2022 00:00
-66.42269856,-4.11747588,7941,0.965970436,0.183451182,24/08/2016 00:00
-50.97091068,-26.2500852,5499,0.600956427,0.182023598,23/08/2023 00:00
101.5602718,34.19251044,204,0.636831179,0.326876247,30/11/2021 00:00
95.11050213,16.42114686,11149,0.401943338,0.42669465,08/12/2023 00:00
-56.32708936,-27.90675302,1775,0.729201195,0.084508492,14/10/2023 00:00
-127.2287568,59.69668486,4712,0.588333638,0.150142689,30/10/2021 00:00
106.2846576,30.11847736,5996,0.533388727,0.412344412,27/06/2023 00:00
112.4458324,22.31926991,6394,0.184827772,0.577745778,08/12/2023 00:00
92.53078686,53.20447643,5604,0.533272514,0.398425755,24/05/2022 00:00
-11.84456229,14.60967411,7303,0.312842685,0.171213012,08/12/2023 00:00
56.15712199,60.1886558,4873,0.729687797,0.201853299,15/09/2023 00:00
87.8821486,66.62461304,9715,0.968036473,0.342880639,07/02/2019 00:00
22.29504525,49.66194081,5443,0.440623431,0.431351513,16/07/2019 00:00
95.90975558,17.21737612,5988,0.364616629,0.335047443,19/01/2020 00:00
124.1672072,68.78251926,9768,0.96387697,0.563103846,08/10/2022 00:00
82.05166566,25.18227596,4927,0.316355413,0.417769934,19/04/2022 00:00
97.25369251,32.94190801,2669,0.78627042,0.655586499,30/11/2014 00:00
-57.7705087,-16.16996181,3169,0.728024211,0.161812257,24/08/2023 00:00
36.59158048,55.61020909,1973,0.401586336,0.14371469,09/01/2023 00:00
-67.84766199,46.7866014,3840,0.380819124,0.120269451,08/12/2023 00:00
36.14161624,13.05892162,302,0.958241068,0.124461838,06/03/2023 00:00
27.99442157,7.556373749,375,0.938084734,0.211951912,14/11/2022 00:00
-70.96614201,-10.01568534,10999,0.958022371,0.515860949,30/07/2021 00:00
112.7704225,-7.543970996,3800,0.369959227,0.461066418,08/12/2023 00:00
110.1600416,32.17353406,2079,0.510626063,0.434849299,10/01/2024 00:00
103.8664416,35.48283263,9802,0.144111206,0.692003777,08/12/2023 00:00
120.4914505,58.6597278,9518,0.955585058,0.730933215,06/06/2023 00:00
64.73578101,67.05024683,5563,0.737570331,0.602915675,29/09/2016 00:00
-1.46187195,47.2406086,1664,0.262484976,0.247205229,08/12/2023 00:00
-72.40585357,43.33544713,567,0.398062879,0.134813131,08/12/2023 00:00
-71.10846088,-12.09736194,3636,0.95179456,0.300991411,31/08/2022 00:00
62.40110449,40.09605214,4054,0.525693041,0.092940955,12/02/2023 00:00
-2.853854949,53.73708347,10488,0.297443721,0.586478063,17/10/2022 00:00
126.6169475,37.77801182,9367,0.637692249,0.33909466,02/04/2020 00:00
-90.70204144,43.16471692,7795,0.566700955,0.076427259,08/12/2023 00:00
-120.3559189,50.73018138,2964,0.205627637,0.224250248,21/09/2023 00:00
93.15473373,53.90829779,5525,0.497728595,0.367196267,06/10/2022 00:00
-47.50381512,-20.73655535,3280,0.594248224,0.098123374,10/02/2021 00:00
11.23575948,48.7471089,3080,0.300238789,0.165306659,04/01/2022 00:00
40.08012854,38.27383537,7829,0.831066456,0.13504911,02/09/2018 00:00
-59.33130847,-2.685339074,1283,0.666836047,0.090479594,27/07/2020 00:00
21.16547879,-5.144142506,574,0.958787668,0.110064121,17/04/2024 00:00
19.96968846,44.66226777,4297,0.456721844,0.11534537,25/08/2023 00:00
31.72805765,51.45723142,4337,0.647002888,0.146215989,06/03/2016 00:00
-40.58803201,-17.73524124,5097,0.554462842,0.164324561,19/06/2017 00:00
-72.94530519,-38.70680529,6095,0.322629986,0.141146404,04/03/2024 00:00
20.83597445,-7.89731998,3235,0.683662476,0.141314148,14/05/2023 00:00
-64.93984366,2.77988197,2926,0.965578211,0.223652261,12/12/2023 00:00
88.9379614,24.63977616,9471,0.141853187,0.378953885,08/12/2023 00:00
105.8583499,56.80110694,10936,0.209892508,0.807379729,15/05/2022 00:00
83.81188712,20.35659381,4279,0.506234874,0.431987169,02/03/2024 00:00
89.70560373,22.3315755,10308,0.959807984,0.502702732,09/04/2023 00:00
29.24995628,53.06007423,6937,0.331505234,0.210283806,10/06/2018 00:00
-86.75778018,40.77559787,1966,0.002613681,0.378259546,08/12/2023 00:00
22.19026912,40.39121742,3309,0.129852298,0.06717372,24/06/2023 00:00
46.46411855,-17.91878512,6288,0.60669825,0.073857819,29/07/2023 00:00
-86.50524176,38.8124001,7753,0.389976383,0.502743021,08/12/2023 00:00
24.46086145,65.7665566,2937,0.622118406,0.11384193,20/05/2023 00:00
-96.7406602,18.4068476,1540,0.478127788,0.067109957,01/03/2022 00:00
-60.37497431,3.162195008,3577,0.64227213,0.084795512,11/03/2019 00:00
28.11733186,45.25585072,979,0.453113502,0.071025813,28/07/2021 00:00
88.1893484,23.97406037,7762,0.274036049,0.359949498,03/12/2022 00:00
-100.1811588,43.70602183,1935,0.566389777,0.067565578,08/12/2023 00:00
53.41398969,51.49741698,1186,0.677805443,0.186451898,27/08/2021 00:00
-55.05451678,-28.12735492,2083,0.349453088,0.186468779,08/12/2023 00:00
-87.51626449,31.70446987,2230,0.807637672,0.112293027,08/12/2023 00:00
25.1894149,-17.78535649,11387,0.593187335,0.495070489,08/12/2023 00:00
108.1644251,34.22701783,7292,0.295118695,0.320168321,08/12/2023 00:00
-91.17067433,17.77343664,5804,0.533730794,0.19004768,25/03/2023 00:00
33.37354591,-13.35341911,6045,0.962030203,0.181858381,09/08/2023 00:00
-93.02151601,34.08395487,1907,0.827093312,0.074365483,03/08/2022 00:00
-42.86298033,-4.964836796,1769,0.423402096,0.101259251,08/05/2023 00:00
42.50454566,3.616018951,4140,0.599075339,0.119363268,07/02/2018 00:00
10.02103185,10.07600218,1051,0.598530131,0.077573757,20/04/2021 00:00
6.648771772,12.97078394,6787,0.633803139,0.209510921,11/11/2022 00:00
11.99678918,48.96330359,2627,0.338315388,0.144203801,04/01/2022 00:00
78.89239544,14.49632819,9048,0.326591244,0.683190624,08/12/2023 00:00
44.75757526,-19.16488971,625,0.961944525,0.111763297,04/09/2023 00:00
48.83947911,31.73469808,3420,0.384984787,0.164100539,08/12/2023 00:00
73.23223972,19.24128242,9373,0.310305257,0.406461854,11/02/2024 00:00
101.647178,23.98169373,3112,0.581150223,0.403210708,02/01/2024 00:00
75.09460873,23.9698342,10341,0.286213105,0.482822193,08/12/2023 00:00
24.9533857,45.85028427,3131,0.314671616,0.245168723,07/12/2021 00:00
-41.95775107,-21.60956467,5888,0.686969658,0.114167183,09/09/2023 00:00
28.29217172,48.23538576,2371,0.236502289,0.298483794,09/11/2022 00:00
25.20774046,56.59116542,3650,0.386222533,0.089616304,25/04/2019 00:00
-96.63241752,41.64999775,2450,0.519996054,0.110648337,08/12/2023 00:00
-70.06175849,8.481420607,1605,0.463557788,0.128153698,30/01/2024 00:00
46.27370403,-20.11205179,8253,0.958789566,0.513572981,01/10/2023 00:00
121.8818335,41.03189612,7241,0.275155905,0.485430995,13/03/2022 00:00
-59.07031226,-28.30067662,11047,0.961108425,0.53526438,25/08/2023 00:00
123.8150661,41.33534479,7881,0.148771551,0.598578929,15/03/2023 00:00
78.60249406,30.06796513,4393,0.667736248,0.328635405,19/11/2023 00:00
-86.70823595,34.59346442,3009,0.684775767,0.163310461,08/12/2023 00:00
-91.25328608,39.64387626,4013,0.357246919,0.14906156,20/10/2019 00:00
62.58867799,68.22233703,1334,0.957453491,0.10004259,25/06/2021 00:00
48.94951332,39.74310092,5083,0.317454771,0.246528639,08/12/2023 00:00
99.30772771,31.4781868,1287,0.610561057,0.385682875,27/11/2023 00:00
113.6019219,24.82442486,7704,0.194121123,0.667244648,08/12/2023 00:00
70.81135935,30.76210848,7432,0.330475662,0.469612645,24/03/2022 00:00
112.0914626,-7.652552341,11170,0.253899526,0.655768967,08/12/2023 00:00
-111.2724601,50.05282852,4944,0.581518742,0.411820316,25/06/2021 00:00
107.5473116,14.02243324,6841,0.643891375,0.497549238,04/03/2023 00:00
-100.0036105,41.99776326,10143,0.770181117,0.433520633,08/12/2023 00:00
81.71729476,35.35618633,7688,0.962727391,0.560010965,26/02/2022 00:00
119.0537228,29.03388681,8271,0.332385542,0.368051435,08/12/2023 00:00
88.21767688,24.0078396,2613,0.361758587,0.465778161,08/12/2023 00:00
125.8933361,40.89628844,6789,0.514033235,0.352052282,30/10/2022 00:00
67.90840916,26.90725257,9143,0.469780743,0.412236324,03/03/2024 00:00
115.7357114,24.11962394,10381,0.186143253,0.671032805,08/12/2023 00:00
112.5052029,-1.993960819,7221,0.553152134,0.389048805,01/03/2021 00:00
-142.0742201,69.84085996,243,0.959166686,0.098689677,26/02/2022 00:00
10.60149893,7.091507899,4464,0.968878738,0.089583737,05/01/2020 00:00
-2.807857571,12.14807552,791,0.961633881,0.093854432,29/03/2021 00:00
-97.37603751,35.54579167,7224,0.396022587,0.170773611,21/11/2022 00:00
79.90135567,32.30551008,7233,0.715768791,0.405053444,09/01/2022 00:00
117.5431464,34.33653584,7873,0.108914037,0.810648051,08/12/2023 00:00
31.33813892,-29.15824242,4092,0.62001868,0.068233959,29/05/2022 00:00
79.11045081,65.70178764,93,0.826935026,0.777603053,08/09/2022 00:00
30.12928504,-2.049151107,2094,0.540430447,0.137916036,19/07/2023 00:00
-128.7270812,65.57004763,1603,0.9652009,0.207022122,06/08/2019 00:00
107.5246771,16.35573888,4705,0.378497476,0.431846828,08/12/2023 00:00
-98.72506894,26.29686853,4655,0.440904439,0.46795756,13/12/2022 00:00
87.80398467,53.74647559,10356,0.647233577,0.441881787,15/05/2020 00:00
108.6861418,40.63388502,6995,0.456218808,0.459745564,22/07/2022 00:00
49.93654023,37.30871361,6227,0.366691727,0.122759493,08/12/2023 00:00
35.22803462,54.75476773,7906,0.456069663,0.358602468,21/08/2013 00:00
-149.1090856,64.85952578,3765,0.956698895,0.196981053,09/09/2014 00:00
124.2341433,47.57470377,4264,0.51732212,0.395147879,04/05/2022 00:00
5.516905284,5.502970397,10113,0.593078056,0.40125147,02/01/2023 00:00
98.10176801,24.15906333,5150,0.370619294,0.430058238,08/12/2023 00:00
-113.6096854,42.59330512,2356,0.405581835,0.174289867,08/12/2023 00:00
-50.43766132,-12.22646986,3705,0.954981296,0.244256201,14/02/2023 00:00
-92.72503822,35.10061,2723,0.304359963,0.219811887,04/07/2022 00:00
115.172073,29.82106843,6004,0.291917254,0.497682672,08/12/2023 00:00
38.43197618,-14.12097722,653,0.961340507,0.145297525,28/09/2022 00:00
37.63141422,48.97779674,684,0.7691384,0.205604224,08/08/2022 00:00
69.18899648,57.76344555,3809,0.670666055,0.0989333,05/02/2023 00:00
105.8452615,32.55048107,3663,0.420456184,0.402593083,04/04/2019 00:00
-44.39429379,-21.49803777,4506,0.631709919,0.110108166,27/05/2021 00:00
137.0499486,57.78056135,8330,0.951321254,0.85616027,10/10/2020 00:00
115.0397907,4.71860042,5190,0.957812053,0.369214459,06/07/2017 00:00
92.22776129,53.89229699,6652,0.747894224,0.571137427,29/06/2022 00:00
-54.72157809,-27.56376239,3635,0.497421665,0.169908543,05/08/2023 00:00
43.26298983,35.59600839,5724,0.297071452,0.20522682,19/11/2021 00:00
30.01786612,52.57129242,5458,0.782207593,0.245919017,10/07/2021 00:00
-84.88312566,38.25714017,2150,0.49164275,0.091689028,08/12/2023 00:00
104.7816632,32.10305938,5259,0.411816827,0.350464236,17/07/2023 00:00
112.5226227,1.708515765,10572,0.808303553,0.518208905,27/08/2021 00:00
21.39260253,44.782371,1953,0.306398174,0.51300061,08/09/2023 00:00
105.4195977,11.86499929,9194,0.266715333,0.641148214,08/12/2023 00:00
100.6020611,19.81102693,6086,0.524190719,0.280350856,21/11/2023 00:00
104.9601413,17.98114542,9224,0.736674698,0.503838235,07/12/2021 00:00
-15.44367262,16.58112289,5257,0.42921326,0.046903495,08/12/2023 00:00
110.6422946,32.77499565,11304,0.596590701,0.47250927,19/01/2021 00:00
48.2649204,-14.29254101,6332,0.743349412,0.183449691,13/03/2024 00:00
62.80564209,66.5524201,347,0.968204548,0.166359017,26/05/2020 00:00
78.03744124,18.88945468,11165,0.261329921,0.286703882,17/03/2022 00:00
113.532798,51.99336918,4520,0.32653116,0.393230069,03/10/2024 00:00
86.87839915,72.01804946,10681,0.952918587,0.362262136,19/09/2021 00:00
-87.99238873,41.68253389,1199,0.165938032,0.4334498,08/12/2023 00:00
108.9908384,19.24244957,8499,0.360646965,0.465359749,08/12/2023 00:00
-60.45288513,-13.90354684,140,0.958348573,0.171543992,09/08/2019 00:00
11.08224184,45.04289831,6204,0.417742428,0.176752421,09/11/2019 00:00
-11.23398778,7.744593523,271,0.957530849,0.16170189,03/02/2022 00:00
30.14233514,9.420735875,5414,0.600861292,0.073991404,25/11/2022 00:00
27.3954653,1.537550403,2305,0.951226263,0.268875328,04/02/2023 00:00
-58.9596385,-28.77537776,2129,0.66416893,0.131750427,09/03/2021 00:00
5.041026767,50.49541184,2543,0.252144158,0.15163061,05/04/2023 00:00
